genre_ids,original_language,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross
"[35, 18, 80]",en,7.8210000000000015,2014-03-14,Veronica Mars,6.7,699,WB,3300000.0,195000.0,2014,3495000.0
[27],en,7.814,2014-04-25,The Quiet Ones,5.0,398,LGF,8500000.0,9300000.0,2014,17800000.0
[18],sv,7.771,2014-12-30,Force Majeure,6.8,418,Magn.,1400000.0,652000000.0,2014,653400000.0
[18],en,7.771,2014-05-16,Million Dollar Arm,6.8,353,BV,36500000.0,2800000.0,2014,39300000.0
"[53, 27]",en,7.7189999999999985,2014-09-05,The Remaining,4.2,119,Triu,1200000.0,652000000.0,2014,653200000.0
"[35, 18, 10749]",en,7.695,2014-07-25,Magic in the Moonlight,6.5,1270,SPC,10500000.0,40500000.0,2014,51000000.0
[99],en,7.657999999999999,2014-04-18,Bears,7.3,87,BV,17800000.0,3500000.0,2014,21300000.0
[35],en,7.612999999999999,2014-04-18,Fading Gigolo,5.8,351,MNE,3800000.0,9600000.0,2014,13400000.0
[18],pl,7.568,2014-05-02,Ida,7.3,455,MBox,3800000.0,652000000.0,2014,655800000.0
[53],en,7.54,2014-08-08,The Two Faces of January,5.8,396,Magn.,507000.0,13000000.0,2014,13507000.0
[18],en,7.502999999999999,2014-04-11,Hateship Loveship,5.8,71,IFC,54000.0,652000000.0,2014,652054000.0
"[18, 35, 10402]",en,7.492000000000001,2014-08-29,One Chance,6.6,161,Wein.,101000.0,10800000.0,2014,10901000.0
"[27, 10749]",en,7.468,2014-01-19,A Girl Walks Home Alone at Night,6.8,395,KL,492000.0,652000000.0,2014,652492000.0
"[35, 18]",en,7.455,2014-10-17,Dear White People,6.1,296,RAtt.,4400000.0,652000000.0,2014,656400000.0
"[80, 53, 18]",fr,7.4110000000000005,2014-12-09,Next Time I'll Aim for the Heart,5.8,155,Distrib.,800.0,652000000.0,2016,652000800.0
"[10751, 18]",en,7.403,2014-09-12,Dolphin Tale 2,6.7,173,WB,42000000.0,15800000.0,2014,57800000.0
"[18, 35]",en,7.393,2014-03-14,Better Living Through Chemistry,6.0,141,Gold.,75100.0,652000000.0,2014,652075100.0
[18],no,7.376,2014-12-08,Blind,6.2,103,VE,12500.0,652000000.0,2017,652012500.0
"[18, 10749]",en,5.975,2017-07-14,Blind,5.8,63,VE,12500.0,652000000.0,2017,652012500.0
"[16, 10749, 12, 18, 14]",fr,7.316,2014-09-24,Jack and the Cuckoo-Clock Heart,6.9,337,Shout!,415000000.0,3400000.0,2014,418400000.0
"[35, 80, 18]",en,7.254,2014-04-03,Dom Hemingway,5.8,302,FoxS,524000.0,652000000.0,2014,652524000.0
"[10751, 12, 878]",en,7.189,2014-07-02,Earth to Echo,5.7,377,Rela.,38900000.0,6400000.0,2014,45300000.0
"[35, 18, 9648]",en,7.093999999999999,2014-08-15,Frank,6.9,989,Magn.,645000.0,652000000.0,2014,652645000.0
"[35, 10749]",en,7.045,2014-04-19,5 to 7,7.2,187,IFC,163000.0,652000000.0,2015,652163000.0
[35],fr,7.013,2014-06-20,Le Chef,6.0,271,Cohen,343000.0,5900000.0,2014,6243000.0
[18],fr,6.9639999999999995,2014-06-06,Venus in Fur,7.3,339,IFC,374000.0,8000000.0,2014,8374000.0
"[35, 27]",en,6.9479999999999995,2014-04-18,A Haunted House 2,5.5,597,ORF,17300000.0,6600000.0,2014,23900000.0
"[10402, 18]",en,6.933,2014-06-20,Jersey Boys,6.9,380,WB,47000000.0,20600000.0,2014,67600000.0
[99],en,6.895,2014-07-31,That Sugar Film,6.8,107,Gold.,3500.0,652000000.0,2015,652003500.0
[18],en,6.874,2014-10-10,You're Not You,7.4,448,EOne,11500.0,652000000.0,2014,652011500.0
"[10749, 35, 27]",en,6.794,2014-08-15,Life After Beth,5.2,350,A24,88300.0,652000000.0,2014,652088300.0
"[18, 37]",en,6.787000000000001,2014-09-25,The Keeping Room,5.5,104,Drft.,27200.0,652000000.0,2015,652027200.0
"[10751, 35]",en,6.7829999999999995,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,817,BV,67000000.0,34400000.0,2014,101400000.0
[18],fr,6.776,2014-06-25,Yves Saint Laurent,6.6,466,Wein.,724000.0,20300000.0,2014,21024000.0
[35],fr,6.769,2014-04-04,The Players,4.6,381,Wein.,10900.0,24600000.0,2014,24610900.0
"[35, 18]",en,6.7620000000000005,2014-06-05,A Long Way Down,6.2,529,Magn.,13300.0,7200000.0,2014,7213300.0
"[35, 28, 80]",fr,6.652,2014-04-11,On the Other Side of the Tracks,5.5,367,Wein.,9600.0,25100000.0,2014,25109600.0
[99],en,6.62,2014-05-09,Fed Up,7.4,152,RTWC,1500000.0,652000000.0,2014,653500000.0
"[53, 18]",nl,6.535,2014-05-09,Borgman,6.8,151,Drft.,57500.0,952000.0,2014,1009500.0
"[28, 80, 53]",fr,6.522,2014-12-20,The Connection,7.1,409,Drft.,191000.0,652000000.0,2015,652191000.0
[18],en,6.477,2014-09-10,The Good Lie,7.4,294,WB,2700000.0,652000000.0,2014,654700000.0
[18],de,6.434,2014-11-09,Stations of the Cross,7.3,51,FM,1500.0,652000000.0,2015,652001500.0
[35],en,6.409,2014-05-30,The Grand Seduction,6.7,145,EOne,3400000.0,652000000.0,2014,655400000.0
"[16, 10402, 10751]",en,6.349,2014-05-09,Legends of Oz: Dorothy's Return,5.7,67,CE,8500000.0,10200000.0,2014,18700000.0
"[18, 35]",en,6.322,2014-12-12,Top Five,6.3,281,Par.,25300000.0,800000.0,2014,26100000.0
[35],en,6.291,2014-04-11,Cuban Fury,6.0,174,EOne,92400.0,652000000.0,2014,652092400.0
"[28, 53]",ko,6.2589999999999995,2014-06-20,No Tears for the Dead,7.0,88,CJ,63100.0,652000000.0,2014,652063100.0
"[18, 14, 9648, 10749]",en,6.224,2014-02-13,Winter's Tale,6.2,796,WB,12600000.0,18500000.0,2014,31100000.0
[18],en,6.206,2015-01-23,Song One,5.6,126,TFA,32299.0,652000000.0,2015,652032299.0
[18],en,6.206,2015-01-23,Song One,5.6,126,TFA,32299.0,652000000.0,2015,652032299.0
"[80, 35]",en,6.1610000000000005,2014-03-10,The Mule,6.4,77,WB,103800000.0,68700000.0,2018,172500000.0
"[80, 18, 53]",en,33.83,2018-12-14,The Mule,6.5,1584,WB,103800000.0,68700000.0,2018,172500000.0
"[99, 18, 10402]",en,6.125,2014-08-21,"20,000 Days on Earth",7.2,101,Drft.,280000.0,1800000.0,2014,2080000.0
[35],en,6.124,2014-10-17,Listen Up Philip,6.0,82,Trib.,200000.0,652000000.0,2014,652200000.0
"[10749, 35, 18]",en,6.085,2014-09-09,My Old Lady,6.3,141,Cohen,4000000.0,652000000.0,2014,656000000.0
[18],en,6.0829999999999975,2014-12-09,Effie Gray,6.0,96,AF,353000.0,652000000.0,2015,652353000.0
[18],en,6.08,2014-08-22,When the Game Stands Tall,6.6,185,TriS,30100000.0,652000000.0,2014,682100000.0
"[35, 18]",en,6.062,2014-08-15,The Trip to Italy,6.5,140,IFC,2900000.0,3000000.0,2014,5900000.0
"[53, 18, 80, 9648]",en,6.037999999999999,2014-04-20,Every Secret Thing,5.8,132,SM,104000.0,652000000.0,2015,652104000.0
[18],en,5.992999999999999,2014-04-20,Boulevard,5.8,137,SM,126000.0,652000000.0,2015,652126000.0
[18],en,5.992999999999999,2014-04-20,Boulevard,5.8,137,SM,126000.0,652000000.0,2015,652126000.0
[10402],en,5.981,2014-04-18,Make Your Move,5.9,49,HTR,125000.0,1300000.0,2014,1425000.0
[18],en,5.971,2014-05-01,Belle,7.3,411,FoxS,10700000.0,652000000.0,2014,662700000.0
[35],en,5.93,2014-05-09,Moms' Night Out,5.7,175,TriS,10400000.0,652000000.0,2014,662400000.0
[18],en,5.9239999999999995,2014-05-09,God's Pocket,5.8,95,IFC,170000.0,652000000.0,2014,652170000.0
"[18, 14]",es,5.902,2014-05-23,The Dance of Reality,7.4,87,Abk.,294000.0,652000000.0,2014,652294000.0
[27],en,5.893,2014-01-17,Devil's Due,4.5,303,Fox,15800000.0,21100000.0,2014,36900000.0
"[18, 10749]",hi,5.888,2014-02-28,The Lunchbox,7.3,350,SPC,4200000.0,652000000.0,2014,656200000.0
"[35, 18, 10749]",en,5.848,2014-05-23,Words and Pictures,6.6,108,RAtt.,2200000.0,1200000.0,2014,3400000.0
"[28, 53]",hi,5.706,2014-06-27,Ek Villain,6.5,61,Eros,731000.0,652000000.0,2014,652731000.0
[18],en,5.704,2015-05-29,Heaven Knows What,6.6,61,RTWC,80700.0,652000000.0,2015,652080700.0
[18],en,5.704,2015-05-29,Heaven Knows What,6.6,61,RTWC,80700.0,652000000.0,2015,652080700.0
"[53, 28, 80]",en,5.608,2014-10-02,Open Windows,5.1,266,Cdgm.,1800.0,652000000.0,2014,652001800.0
"[36, 18]",en,5.566,2014-05-30,Jimmy's Hall,6.7,82,SPC,561000.0,2600000.0,2015,3161000.0
"[18, 10749]",en,5.519,2014-03-07,The Face of Love,6.1,68,IFC,350000.0,652000000.0,2014,652350000.0
"[10752, 12, 18]",en,5.51,2014-11-22,Against the Sun,6.8,85,TAFC,4600.0,652000000.0,2015,652004600.0
"[35, 10749, 18]",hi,5.422999999999999,2014-04-18,2 States,6.7,73,UTV,2200000.0,652000000.0,2014,654200000.0
[18],ko,5.3229999999999995,2014-12-31,Ode to My Father,7.1,38,CJ,2300000.0,652000000.0,2014,654300000.0
"[28, 35, 10749]",hi,5.263,2014-07-25,Kick,6.0,70,UTV,2500000.0,652000000.0,2014,654500000.0
"[18, 27, 53]",en,0.94,2015-01-09,Kick,1.8,3,UTV,2500000.0,652000000.0,2014,654500000.0
"[35, 18, 10402]",en,5.189,2014-09-05,God Help the Girl,6.7,140,Ampl.,103000.0,652000000.0,2014,652103000.0
[18],it,5.042,2014-06-09,The Wonders,6.9,62,Osci.,73400.0,652000000.0,2015,652073400.0
"[18, 53]",es,5.03,2014-04-25,The German Doctor,6.5,63,Gold.,418000.0,2600000.0,2014,3018000.0
[18],en,4.904,2014-08-07,Lilting,7.2,69,Strand,27100.0,652000000.0,2014,652027100.0
"[27, 53]",en,4.862,2014-10-10,The Devil's Hand,5.1,65,RAtt.,5700.0,652000000.0,2014,652005700.0
"[35, 10749]",hi,4.768,2014-09-19,Khoobsurat,6.8,66,UTV,711000.0,652000000.0,2014,652711000.0
"[9648, 18, 80, 53]",ja,4.5569999999999995,2015-12-04,The World of Kanako,6.4,73,Drft.,16600.0,652000000.0,2015,652016600.0
"[9648, 18, 80, 53]",ja,4.5569999999999995,2015-12-04,The World of Kanako,6.4,73,Drft.,16600.0,652000000.0,2015,652016600.0
[16],en,4.516,2014-10-03,The Hero of Color City,5.4,9,Magn.,32200.0,652000000.0,2014,652032200.0
"[18, 35, 10749]",hi,4.252,2014-07-11,Humpty Sharma Ki Dulhania,6.5,56,Relbig.,380000.0,652000000.0,2014,652380000.0
"[10751, 12]",en,4.145,2014-09-01,Midnight Sun,6.0,38,Global Road,9600000.0,17800000.0,2018,27400000.0
"[10749, 18]",en,17.721,2018-03-23,Midnight Sun,7.7,1608,Global Road,9600000.0,17800000.0,2018,27400000.0
"[28, 18, 36]",hi,4.077,2014-11-08,Mary Kom,7.2,49,Eros,621000.0,652000000.0,2014,652621000.0
"[35, 10749]",hi,4.0,2014-02-07,Hasee Toh Phasee,6.6,40,Relbig.,646000.0,652000000.0,2014,652646000.0
"[18, 80, 53]",fr,3.824,2014-10-03,The Blue Room,6.6,52,IFC,255000.0,652000000.0,2014,652255000.0
"[35, 18, 10749]",en,3.795,2014-01-18,Appropriate Behavior,6.6,45,Grav.,46900.0,652000000.0,2015,652046900.0
"[35, 18, 10749]",en,3.795,2014-01-18,Appropriate Behavior,6.6,45,Grav.,46900.0,652000000.0,2015,652046900.0
[99],en,3.762,2015-03-13,Seymour: An Introduction,7.3,8,IFC,744000.0,652000000.0,2015,652744000.0
[99],en,3.762,2015-03-13,Seymour: An Introduction,7.3,8,IFC,744000.0,652000000.0,2015,652744000.0
"[10751, 35, 16]",en,3.74,2014-05-23,Postman Pat: The Movie,4.8,23,Shout!,1500.0,1300000.0,2014,1301500.0
[18],en,3.676,2014-04-06,Where Hope Grows,7.1,36,RAtt.,1200000.0,652000000.0,2015,653200000.0
[18],ro,3.63,2014-02-19,Child's Pose,6.8,52,Zeit.,97200.0,652000000.0,2014,652097200.0
"[53, 80]",cn,3.6289999999999996,2014-04-17,That Demon Within,5.7,24,CL,172000.0,652000000.0,2014,652172000.0
[18],en,3.3539999999999996,2014-01-19,Difret,5.9,34,TA,49700.0,652000000.0,2015,652049700.0
"[18, 10749]",pt,3.3,2014-10-10,"Rio, I Love You",5.2,27,Scre.,32000.0,652000000.0,2016,652032000.0
"[10402, 18]",en,3.12,2014-10-17,Northern Soul,5.8,42,Free,8900.0,652000000.0,2015,652008900.0
"[18, 10749, 35]",is,3.055,2014-06-13,Of Horses and Men,7.0,34,MBox,11900.0,652000000.0,2015,652011900.0
"[10749, 18, 36]",de,3.005,2014-09-30,Beloved Sisters,5.8,23,MBox,54000.0,2200000.0,2015,2254000.0
[18],zh,2.972,2014-09-12,Stray Dogs,6.8,28,CGld,10400.0,652000000.0,2014,652010400.0
[18],en,2.753,2014-08-29,Cantinflas,5.5,41,LGF,6400000.0,652000000.0,2014,658400000.0
"[10749, 35]",en,2.647,2014-10-09,Big Stone Gap,5.3,32,PH,1000000.0,652000000.0,2015,653000000.0
[18],fr,2.609,2014-05-02,For a Woman,6.1,18,FM,32299.0,1200000.0,2014,1232299.0
"[28, 53]",es,2.3569999999999998,2014-02-07,7 Boxes,6.9,55,BGP,38100.0,267000.0,2014,305100.0
"[99, 36]",en,2.213,2014-04-25,For No Good Reason,6.0,7,SPC,67400.0,652000000.0,2014,652067400.0
"[10749, 18]",en,2.155,2014-05-16,Half of a Yellow Sun,4.8,13,Mont.,54500.0,652000000.0,2014,652054500.0
"[18, 10749]",fr,2.13,2014-03-21,Just a Sigh,6.7,13,Distrib.,75500.0,1200000.0,2014,1275500.0
"[18, 35]",en,2.0540000000000003,2014-06-13,Life's a Breeze,6.1,18,Magn.,3500.0,99700.0,2014,103200.0
[99],fr,2.04,2014-03-19,The Missing Picture,7.6,35,Strand,52200.0,652000000.0,2014,652052200.0
"[12, 35, 18, 10749]",hi,1.994,2014-09-12,Finding Fanny,5.4,31,FIP,616000.0,7100000.0,2014,7716000.0
"[99, 53]",en,1.993,2014-01-16,The Green Prince,7.4,29,MBox,258000.0,652000000.0,2014,652258000.0
[35],es,1.8219999999999998,2014-04-18,Tasting Menu,4.3,3,Magn.,18700.0,652000000.0,2014,652018700.0
[18],ar,1.82,2014-05-14,Horses of God,7.4,23,KL,14800.0,652000000.0,2014,652014800.0
[18],en,1.819,2015-05-08,Noble,6.8,16,Asp.,347000.0,652000000.0,2015,652347000.0
[18],en,1.819,2015-05-08,Noble,6.8,16,Asp.,347000.0,652000000.0,2015,652347000.0
[18],en,1.819,2015-05-08,Noble,6.8,16,Asp.,347000.0,652000000.0,2015,652347000.0
"[18, 35]",he,1.76,2014-10-01,Zero Motivation,6.7,32,Zeit.,116000.0,652000000.0,2014,652116000.0
[53],en,1.595,2014-07-03,The Girl on the Train,5.9,25,Strand,208000.0,97100.0,2010,305100.0
"[80, 18, 9648, 10749, 53]",en,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000.0,97100.0,2010,305100.0
"[80, 18, 9648, 10749, 53]",en,11.927,2016-10-07,The Girl on the Train,6.3,3479,Strand,208000.0,97100.0,2010,305100.0
[99],en,1.4,2014-10-10,Awake: The Life of Yogananda,6.7,9,CF&SR,1500000.0,652000000.0,2014,653500000.0
"[18, 10749]",en,1.4,2014-02-14,Beijing Love Story,6.6,4,CL,428000.0,652000000.0,2014,652428000.0
"[35, 18]",es,1.084,2014-06-13,The Amazing Catfish,6.6,21,Strand,11300.0,652000000.0,2014,652011300.0
"[10751, 35, 18]",en,0.955,2014-02-20,Gold,6.4,8,Wein.,7200000.0,7700000.0,2017,14900000.0
"[12, 18, 53]",en,11.515999999999998,2016-12-30,Gold,6.6,863,Wein.,7200000.0,7700000.0,2017,14900000.0
"[12, 18, 53]",en,11.515999999999998,2016-12-30,Gold,6.6,863,Wein.,7200000.0,7700000.0,2017,14900000.0
[99],en,0.809,2014-11-01,Love Thy Nature,4.1,7,ITL,41100.0,11800.0,2015,52900.0
[99],en,0.809,2014-11-01,Love Thy Nature,4.1,7,ITL,41100.0,11800.0,2015,52900.0
[18],en,0.7040000000000001,2014-01-01,Tomorrow,6.0,2,UTMW,62500.0,652000000.0,2017,652062500.0
[99],en,0.6579999999999999,2014-01-20,Mr. X,6.0,2,FIP,45000.0,5000000.0,2015,5045000.0
"[53, 18, 10749]",ar,0.6,2014-02-21,Omar,7.2,86,AF,356000.0,652000000.0,2014,652356000.0
[],en,0.6,2014-01-01,Red,5.0,1,Sum.,90400000.0,108600000.0,2010,199000000.0
"[18, 27, 53]",en,0.6,2014-10-25,The Other Side,3.0,2,FM,8100.0,652000000.0,2016,652008100.0
"[28, 12, 878]",en,44.383,2015-05-01,Avengers: Age of Ultron,7.3,13457,BV,459000000.0,946400000.0,2015,1405400000.0
"[878, 28, 12]",en,32.715,2015-07-17,Ant-Man,7.1,11949,BV,180200000.0,339100000.0,2015,519300000.0
"[28, 12, 878, 14]",en,32.281,2015-12-18,Star Wars: The Force Awakens,7.4,12641,BV,936700000.0,1131.6,2015,936701131.6
"[28, 12, 878, 14]",en,32.281,2015-12-18,Star Wars: The Force Awakens,7.4,12641,BV,936700000.0,1131.6,2015,936701131.6
"[28, 12, 80]",en,30.318,2015-11-06,Spectre,6.4,6719,Sony,200100000.0,680600000.0,2015,880700000.0
"[28, 12, 80]",en,30.318,2015-11-06,Spectre,6.4,6719,Sony,200100000.0,680600000.0,2015,880700000.0
"[28, 12, 878]",en,28.099,2015-05-15,Mad Max: Fury Road,7.4,14454,WB,153600000.0,224800000.0,2015,378400000.0
"[53, 28]",en,27.679000000000002,2015-01-09,Taken 3,6.1,3406,Fox,89300000.0,237200000.0,2015,326500000.0
"[28, 18, 53]",en,27.414,2015-05-29,San Andreas,6.1,5125,WB (NL),155200000.0,318800000.0,2015,474000000.0
"[80, 53]",en,26.386,2015-04-17,Child 44,6.2,903,LG/S,1200000.0,11700000.0,2015,12900000.0
"[28, 18]",en,25.305,2015-07-24,Southpaw,7.4,3424,Wein.,52400000.0,39500000.0,2015,91900000.0
"[80, 28, 878]",en,24.52,2015-03-06,Chappie,6.7,4995,Sony,31600000.0,70500000.0,2015,102100000.0
"[878, 14, 28, 12]",en,24.058000000000003,2015-02-27,Jupiter Ascending,5.3,4401,WB,47400000.0,136600000.0,2015,184000000.0
"[18, 12, 878]",en,22.855999999999998,2015-10-02,The Martian,7.7,12172,Fox,228400000.0,401700000.0,2015,630100000.0
"[18, 12, 878]",en,22.855999999999998,2015-10-02,The Martian,7.7,12172,Fox,228400000.0,401700000.0,2015,630100000.0
"[12, 14]",en,22.855999999999998,2015-02-06,Seventh Son,5.3,1549,Uni.,17200000.0,97000000.0,2015,114200000.0
"[18, 10749, 53]",en,21.229,2015-02-13,Fifty Shades of Grey,5.4,6451,Uni.,166200000.0,404800000.0,2015,571000000.0
"[28, 12, 878, 53]",en,20.709,2015-06-12,Jurassic World,6.6,14056,Uni.,652300000.0,1019.4,2015,652301019.4
"[80, 18, 9648, 37]",en,20.680999999999997,2015-12-25,The Hateful Eight,7.7,8065,Wein.,54100000.0,101600000.0,2015,155700000.0
"[80, 18, 9648, 37]",en,20.680999999999997,2015-12-25,The Hateful Eight,7.7,8065,Wein.,54100000.0,101600000.0,2015,155700000.0
"[28, 80, 53]",en,20.468,2015-09-18,Sicario,7.3,4475,LGF,46900000.0,38000000.0,2015,84900000.0
"[28, 80, 53]",en,20.468,2015-09-18,Sicario,7.3,4475,LGF,46900000.0,38000000.0,2015,84900000.0
"[28, 80, 53]",en,20.396,2015-04-03,Furious 7,7.3,6538,Uni.,353000000.0,1163.0,2015,353001163.0
[28],en,20.177,2015-07-31,Mission: Impossible - Rogue Nation,7.1,5242,Par.,195000000.0,487700000.0,2015,682700000.0
"[12, 10751, 9648, 878]",en,20.136,2015-05-22,Tomorrowland,6.2,4610,BV,93400000.0,115700000.0,2015,209100000.0
"[18, 53]",en,20.0,2015-10-16,Room,8.1,5494,A24,14700000.0,20700000.0,2015,35400000.0
"[18, 53]",en,20.0,2015-10-16,Room,8.1,5494,A24,14700000.0,20700000.0,2015,35400000.0
"[28, 12, 878]",en,19.487000000000002,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,7609,LGF,281700000.0,371700000.0,2015,653400000.0
"[28, 12, 878]",en,19.487000000000002,2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,7609,LGF,281700000.0,371700000.0,2015,653400000.0
"[37, 18, 12]",en,19.41,2015-12-25,The Revenant,7.4,11064,Fox,183600000.0,349300000.0,2015,532900000.0
"[37, 18, 12]",en,19.41,2015-12-25,The Revenant,7.4,11064,Fox,183600000.0,349300000.0,2015,532900000.0
"[28, 53]",en,19.005,2015-08-26,No Escape,6.8,1296,Wein.,27300000.0,27100000.0,2015,54400000.0
"[12, 27, 35]",en,18.957,2015-10-16,Goosebumps,6.2,2147,Sony,80100000.0,70100000.0,2015,150200000.0
"[12, 27, 35]",en,18.957,2015-10-16,Goosebumps,6.2,2147,Sony,80100000.0,70100000.0,2015,150200000.0
"[18, 878]",en,18.485,2015-04-10,Ex Machina,7.6,8026,A24,25400000.0,11400000.0,2015,36800000.0
"[35, 10402]",en,18.469,2015-05-15,Pitch Perfect 2,6.8,3599,Uni.,184300000.0,103200000.0,2015,287500000.0
"[35, 10749]",en,18.423,2015-07-17,Trainwreck,5.8,1731,Uni.,110200000.0,30600000.0,2015,140800000.0
"[18, 53]",en,17.867,2015-10-09,Knock Knock,5.0,1490,LGP,36300.0,652000000.0,2015,652036300.0
[35],en,17.684,2015-06-26,Ted 2,6.1,4227,Uni.,81500000.0,135200000.0,2015,216700000.0
"[12, 16, 10751]",en,17.675,2015-11-25,The Good Dinosaur,6.7,3135,BV,123100000.0,209100000.0,2015,332200000.0
"[12, 16, 10751]",en,17.675,2015-11-25,The Good Dinosaur,6.7,3135,BV,123100000.0,209100000.0,2015,332200000.0
"[28, 18, 53]",en,17.592,2015-03-13,Run All Night,6.4,1684,WB,26500000.0,45200000.0,2015,71700000.0
"[28, 878, 53]",en,17.31,2015-09-18,Maze Runner: The Scorch Trials,6.6,6365,Fox,81700000.0,230600000.0,2015,312300000.0
"[28, 12, 16, 14]",ja,16.858,2015-08-04,Dragon Ball Z: Resurrection 'F',6.7,680,FUN,8000000.0,53800000.0,2015,61800000.0
"[80, 53, 28]",en,16.824,2015-01-16,Blackhat,5.3,1165,Uni.,8000000.0,11600000.0,2015,19600000.0
"[14, 28, 12, 878]",en,16.685,2015-10-23,The Last Witch Hunter,5.8,2193,LG/S,27400000.0,119600000.0,2015,147000000.0
"[14, 28, 12, 878]",en,16.685,2015-10-23,The Last Witch Hunter,5.8,2193,LG/S,27400000.0,119600000.0,2015,147000000.0
"[16, 35, 10751, 14]",en,16.553,2015-09-25,Hotel Transylvania 2,6.7,3184,Sony,169700000.0,305100000.0,2015,474800000.0
"[28, 12, 878]",en,16.36,2015-08-07,Fantastic Four,4.4,3837,Fox,56100000.0,111900000.0,2015,168000000.0
[18],en,16.355999999999998,2015-11-25,Creed,7.3,4010,WB (NL),109800000.0,63800000.0,2015,173600000.0
[18],en,16.355999999999998,2015-11-25,Creed,7.3,4010,WB (NL),109800000.0,63800000.0,2015,173600000.0
"[18, 53, 36]",en,16.354,2015-11-06,Spotlight,7.8,4935,ORF,45100000.0,53200000.0,2015,98300000.0
"[18, 53, 36]",en,16.354,2015-11-06,Spotlight,7.8,4935,ORF,45100000.0,53200000.0,2015,98300000.0
[],en,0.6,2018-01-28,Spotlight,10.0,1,ORF,45100000.0,53200000.0,2015,98300000.0
[53],en,15.995,2015-01-30,The Loft,6.4,755,ORF,6000000.0,4099999.0,2015,10099999.0
"[28, 35, 10751]",en,15.940999999999999,2015-04-17,Paul Blart: Mall Cop 2,5.0,900,Sony,71000000.0,36600000.0,2015,107600000.0
[35],en,15.876,2015-01-16,The Wedding Ringer,6.5,961,SGem,64500000.0,15300000.0,2015,79800000.0
"[18, 9648]",en,15.14,2015-07-17,Mr. Holmes,6.5,1101,RAtt.,17700000.0,11600000.0,2015,29300000.0
"[18, 10749]",en,15.068,2015-12-23,45 Years,6.5,428,IFC,4200000.0,652000000.0,2015,656200000.0
"[12, 16, 35, 10751]",en,14.972999999999999,2015-12-18,Alvin and the Chipmunks: The Road Chip,5.8,852,Fox,85900000.0,148900000.0,2015,234800000.0
"[18, 80]",en,14.645999999999999,2015-09-18,Black Mass,6.4,2020,WB,62600000.0,37200000.0,2015,99800000.0
[27],en,0.9590000000000001,2017-05-01,Black Mass,10.0,1,WB,62600000.0,37200000.0,2015,99800000.0
"[53, 878, 28, 12]",en,14.640999999999998,2015-01-16,Vice,4.3,312,Annapurna,47800000.0,28200000.0,2018,76000000.0
"[18, 36, 35]",en,20.125,2018-12-25,Vice,7.1,1213,Annapurna,47800000.0,28200000.0,2018,76000000.0
[35],en,14.377,2015-09-25,The Intern,7.1,3373,WB,75800000.0,118800000.0,2015,194600000.0
"[53, 18, 12, 28, 36]",en,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000.0,68900000.0,2015,93900000.0
"[53, 18, 12, 28, 36]",en,14.33,2015-12-11,In the Heart of the Sea,6.6,2137,WB,25000000.0,68900000.0,2015,93900000.0
"[35, 18]",en,14.327,2015-12-11,The Big Short,7.3,4657,Par.,70300000.0,63200000.0,2015,133500000.0
[18],en,14.312000000000001,2015-02-27,Maps to the Stars,6.0,604,FCW,351000.0,988000.0,2015,1339000.0
"[28, 80, 53]",en,14.082,2015-08-21,Hitman: Agent 47,5.6,1764,Fox,22500000.0,59900000.0,2015,82400000.0
"[12, 35, 10751, 14, 16]",en,13.815,2015-02-06,The SpongeBob Movie: Sponge Out of Water,5.7,1165,Par.,163000000.0,162200000.0,2015,325200000.0
[35],en,13.802,2015-06-03,Entourage,6.2,647,WB,32400000.0,16900000.0,2015,49300000.0
"[878, 53]",en,13.625,2015-01-09,Predestination,7.4,3332,VE,68400.0,652000000.0,2015,652068400.0
"[35, 12, 10751]",en,13.565,2015-01-16,Paddington,7.0,1904,W/Dim.,76300000.0,191800000.0,2015,268100000.0
"[9648, 27]",en,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000.0,15300000.0,2016,40400000.0
"[9648, 27]",en,13.493,2016-02-19,The Witch,6.6,2931,A24,25100000.0,15300000.0,2016,40400000.0
"[53, 28, 80, 9648]",en,13.427999999999999,2015-09-04,The Transporter Refueled,5.4,836,EC,16000000.0,56600000.0,2015,72600000.0
"[35, 12]",en,13.263,2015-01-23,Mortdecai,5.4,1666,LGF,7700000.0,39600000.0,2015,47300000.0
